,abordagem,size_page,precision_query,recall_query,f1-score_query,ndcg_query,precision_sinonimos,recall_sinonimos,f1-score_sinonimos,ndcg_sinonimos,precision_erros_digitacao,recall_erros_digitacao,f1-score_erros_digitacao,ndcg_erros_digitacao,precision_reordenados,recall_reordenados,f1-score_reordenados,ndcg_reordenados
132,all_mini,40,0.1,1.0,0.18181818181818182,0.965876867928782,0.1,1.0,0.18181818181818182,0.8932618083357864,0.05,0.5,0.09090909090909091,0.9550337350142764,0.1,1.0,0.18181818181818182,0.9027263084062225
133,q_bv2,40,0.1,1.0,0.18181818181818182,0.9047308815250845,0.075,0.75,0.13636363636363635,0.7740763577528327,0.1,1.0,0.18181818181818182,0.7401205220163768,0.1,1.0,0.18181818181818182,0.9373680479639929
134,mpnet,40,0.1,1.0,0.18181818181818182,0.9005471983095722,0.025,0.25,0.045454545454545456,1.0,0.025,0.25,0.045454545454545456,1.0,0.1,1.0,0.18181818181818182,0.7684617103529946
135,labase,40,0.1,1.0,0.18181818181818182,1.0,0.1,1.0,0.18181818181818182,1.0,0.1,1.0,0.18181818181818182,1.0,0.1,1.0,0.18181818181818182,1.0
136,all_mini,40,0.125,1.0,0.2222222222222222,1.0,0.125,1.0,0.2222222222222222,0.9843821029213926,0.05,0.4,0.0888888888888889,0.9172795370414729,0.125,1.0,0.2222222222222222,1.0
137,q_bv2,40,0.1,0.8,0.1777777777777778,0.9219316783351609,0.05,0.4,0.0888888888888889,0.9443701606911561,0.1,0.8,0.1777777777777778,0.7748121548032831,0.1,0.8,0.1777777777777778,0.8969347480688091
138,mpnet,40,0.125,1.0,0.2222222222222222,0.9798725540958546,0.025,0.2,0.04444444444444445,0.6914199363081992,0.125,1.0,0.2222222222222222,0.963873802387402,0.125,1.0,0.2222222222222222,0.9523494522670329
139,labase,40,0.125,1.0,0.2222222222222222,0.9666866525656543,0.125,1.0,0.2222222222222222,0.8279360131416732,0.125,1.0,0.2222222222222222,0.9222908201928222,0.125,1.0,0.2222222222222222,0.9825819480013518
140,all_mini,40,0.1,1.0,0.18181818181818182,1.0,0.1,1.0,0.18181818181818182,1.0,0.1,1.0,0.18181818181818182,1.0,0.1,1.0,0.18181818181818182,1.0
141,q_bv2,40,0.1,1.0,0.18181818181818182,1.0,0.1,1.0,0.18181818181818182,1.0,0.1,1.0,0.18181818181818182,1.0,0.1,1.0,0.18181818181818182,1.0
142,mpnet,40,0.1,1.0,0.18181818181818182,1.0,0.1,1.0,0.18181818181818182,1.0,0.1,1.0,0.18181818181818182,1.0,0.1,1.0,0.18181818181818182,1.0
143,labase,40,0.1,1.0,0.18181818181818182,0.961999147059583,0.1,1.0,0.18181818181818182,0.9221979021492724,0.1,1.0,0.18181818181818182,0.9828920819566878,0.1,1.0,0.18181818181818182,0.9709286432396581
144,all_mini,40,0.25,0.7692307692307693,0.37735849056603776,0.9696985096247449,0.15,0.46153846153846156,0.22641509433962265,0.9551682222703877,0.25,0.7692307692307693,0.37735849056603776,0.9674149851910332,0.25,0.7692307692307693,0.37735849056603776,0.9720263024329695
145,q_bv2,40,0.25,0.7692307692307693,0.37735849056603776,0.9708560497515792,0.15,0.46153846153846156,0.22641509433962265,0.8179336001134004,0.25,0.7692307692307693,0.37735849056603776,0.9795036831141427,0.25,0.7692307692307693,0.37735849056603776,0.9695882118858372
146,mpnet,40,0.3,0.9230769230769231,0.4528301886792453,0.9660463522945192,0.25,0.7692307692307693,0.37735849056603776,0.9402557377679367,0.3,0.9230769230769231,0.4528301886792453,0.9583918673796449,0.3,0.9230769230769231,0.4528301886792453,0.9680462992517586
147,labase,40,0.275,0.8461538461538461,0.41509433962264153,0.9741880569532914,0.2,0.6153846153846154,0.30188679245283023,0.8727818230674269,0.275,0.8461538461538461,0.41509433962264153,0.9741249336713514,0.275,0.8461538461538461,0.41509433962264153,0.9675166092163281
148,all_mini,40,0.25,0.5555555555555556,0.3448275862068966,0.9409478576643877,0.1,0.2222222222222222,0.13793103448275865,0.892345599513795,0.125,0.2777777777777778,0.1724137931034483,0.9217328932347412,0.225,0.5,0.3103448275862069,0.9132900716535612
149,q_bv2,40,0.2,0.4444444444444444,0.2758620689655173,0.9344099797560377,0.05,0.1111111111111111,0.06896551724137932,0.7258985225824051,0.15,0.3333333333333333,0.20689655172413793,0.9240850194395107,0.2,0.4444444444444444,0.2758620689655173,0.930938801127918
150,mpnet,40,0.15,0.3333333333333333,0.20689655172413793,0.9322604212781155,0.025,0.05555555555555555,0.03448275862068966,0.20184908658209988,0.05,0.1111111111111111,0.06896551724137932,0.5953209299145453,0.1,0.2222222222222222,0.13793103448275865,0.9465966963445034
151,labase,40,0.2,0.4444444444444444,0.2758620689655173,0.9398518067481855,0.15,0.3333333333333333,0.20689655172413793,0.9230319410434922,0.2,0.4444444444444444,0.2758620689655173,0.9345724168913642,0.2,0.4444444444444444,0.2758620689655173,0.9434304818554029
152,all_mini,40,0.075,0.42857142857142855,0.1276595744680851,0.6816548117961155,0.075,0.42857142857142855,0.1276595744680851,0.6779437659533256,0.05,0.2857142857142857,0.0851063829787234,0.7506416640794558,0.025,0.14285714285714285,0.0425531914893617,1.0
153,q_bv2,40,0.1,0.5714285714285714,0.1702127659574468,0.7975280306621519,0.05,0.2857142857142857,0.0851063829787234,1.0,0.125,0.7142857142857143,0.2127659574468085,0.7749252153661271,0.1,0.5714285714285714,0.1702127659574468,0.7905525417018164
154,mpnet,40,0.025,0.14285714285714285,0.0425531914893617,1.0,0.0,0.0,0,0,0.025,0.14285714285714285,0.0425531914893617,1.0,0.025,0.14285714285714285,0.0425531914893617,1.0
155,labase,40,0.05,0.2857142857142857,0.0851063829787234,0.8503449055347546,0.025,0.14285714285714285,0.0425531914893617,1.0,0.05,0.2857142857142857,0.0851063829787234,0.8175295903539446,0.05,0.2857142857142857,0.0851063829787234,0.7977228895450267
156,all_mini,40,0.025,0.022727272727272728,0.02380952380952381,1.0,0.025,0.022727272727272728,0.02380952380952381,0.9963496475300491,0.025,0.022727272727272728,0.02380952380952381,0.9995792427605626,0.025,0.022727272727272728,0.02380952380952381,1.0
157,q_bv2,40,0.025,0.022727272727272728,0.02380952380952381,0.903119622776217,0.025,0.022727272727272728,0.02380952380952381,0.8228763198908498,0.025,0.022727272727272728,0.02380952380952381,0.9094317072309237,0.025,0.022727272727272728,0.02380952380952381,0.903119622776217
158,mpnet,40,0.05,0.045454545454545456,0.04761904761904762,0.7977228895450267,0.05,0.045454545454545456,0.04761904761904762,0.7903864795495061,0.025,0.022727272727272728,0.02380952380952381,1.0,0.05,0.045454545454545456,0.04761904761904762,0.7977228895450267
159,labase,40,0.075,0.06818181818181818,0.07142857142857141,0.7720911544214066,0.075,0.06818181818181818,0.07142857142857141,0.6816365741799804,0.05,0.045454545454545456,0.04761904761904762,0.7393616002282354,0.075,0.06818181818181818,0.07142857142857141,0.7720911544214066
160,all_mini,40,0.575,0.8518518518518519,0.6865671641791045,0.9902327090944523,0.1,0.14814814814814814,0.11940298507462688,0.37395458830174305,0.575,0.8518518518518519,0.6865671641791045,0.991199151877816,0.575,0.8518518518518519,0.6865671641791045,0.9899907235459546
161,q_bv2,40,0.225,0.3333333333333333,0.26865671641791045,0.8322220720413893,0.05,0.07407407407407407,0.05970149253731344,0.4225812656907136,0.2,0.2962962962962963,0.23880597014925375,0.8755319295512742,0.225,0.3333333333333333,0.26865671641791045,0.935391241806445
162,mpnet,40,0.425,0.6296296296296297,0.5074626865671642,0.9697026720080995,0.0,0.0,0,0,0.425,0.6296296296296297,0.5074626865671642,0.9870036598436923,0.425,0.6296296296296297,0.5074626865671642,0.9911818954660433
163,labase,40,0.6,0.8888888888888888,0.7164179104477612,0.9972206377962565,0.3,0.4444444444444444,0.3582089552238806,0.8519947629051273,0.6,0.8888888888888888,0.7164179104477612,0.9965030351224611,0.6,0.8888888888888888,0.7164179104477612,0.9983892903352386
164,all_mini,40,0.275,0.7857142857142857,0.40740740740740744,0.906999652459171,0.225,0.6428571428571429,0.33333333333333337,0.828828219213267,0.275,0.7857142857142857,0.40740740740740744,0.8340882121884394,0.3,0.8571428571428571,0.4444444444444444,0.9297176109806231
165,q_bv2,40,0.325,0.9285714285714286,0.48148148148148157,0.9575131691438558,0.225,0.6428571428571429,0.33333333333333337,0.8321245791471942,0.325,0.9285714285714286,0.48148148148148157,0.9156030650334327,0.275,0.7857142857142857,0.40740740740740744,0.8357075032954591
166,mpnet,40,0.25,0.7142857142857143,0.37037037037037035,0.9142117906541539,0.25,0.7142857142857143,0.37037037037037035,0.867898234345061,0.35,1.0,0.5185185185185185,0.9622014427200354,0.175,0.5,0.25925925925925924,0.891017621428403
167,labase,40,0.275,0.7857142857142857,0.40740740740740744,0.8189322805621507,0.25,0.7142857142857143,0.37037037037037035,0.699527022793195,0.275,0.7857142857142857,0.40740740740740744,0.7885943357522414,0.3,0.8571428571428571,0.4444444444444444,0.856345502053214
168,all_mini,40,0.025,0.2,0.04444444444444445,1.0,0.025,0.2,0.04444444444444445,1.0,0.025,0.2,0.04444444444444445,1.0,0.025,0.2,0.04444444444444445,1.0
169,q_bv2,40,0.025,0.2,0.04444444444444445,1.0,0.025,0.2,0.04444444444444445,1.0,0.025,0.2,0.04444444444444445,1.0,0.025,0.2,0.04444444444444445,1.0
170,mpnet,40,0.025,0.2,0.04444444444444445,0.9938658894873069,0.025,0.2,0.04444444444444445,0.9994673059524729,0.025,0.2,0.04444444444444445,0.9838086640015217,0.025,0.2,0.04444444444444445,1.0
171,labase,40,0.025,0.2,0.04444444444444445,0.9809097835715543,0.025,0.2,0.04444444444444445,0.9330620655750892,0.025,0.2,0.04444444444444445,0.9957314376594746,0.025,0.2,0.04444444444444445,0.9824605578123653
172,all_mini,40,0.125,1.0,0.2222222222222222,0.9708923176105697,0.1,0.8,0.1777777777777778,0.7883003605600418,0.1,0.8,0.1777777777777778,0.7878036484596395,0.125,1.0,0.2222222222222222,0.98184832424553
173,q_bv2,40,0.05,0.4,0.0888888888888889,1.0,0.05,0.4,0.0888888888888889,1.0,0.05,0.4,0.0888888888888889,1.0,0.05,0.4,0.0888888888888889,1.0
174,mpnet,40,0.1,0.8,0.1777777777777778,0.9130772127689252,0.1,0.8,0.1777777777777778,0.8024414279082056,0.025,0.2,0.04444444444444445,0.20184908658209988,0.1,0.8,0.1777777777777778,0.9207503867969132
175,labase,40,0.125,1.0,0.2222222222222222,0.9668342083190151,0.1,0.8,0.1777777777777778,0.9828920819566878,0.125,1.0,0.2222222222222222,0.9556056987235844,0.125,1.0,0.2222222222222222,0.9757880548549218
176,all_mini,40,0.35,0.7368421052631579,0.47457627118644063,0.9761589116628424,0.25,0.5263157894736842,0.3389830508474576,0.9389243557359952,0.225,0.47368421052631576,0.30508474576271183,0.9525722895290554,0.275,0.5789473684210527,0.37288135593220345,0.914832681169139
177,q_bv2,40,0.175,0.3684210526315789,0.23728813559322032,0.8465990030193044,0.2,0.42105263157894735,0.2711864406779661,0.9635654696067615,0.1,0.21052631578947367,0.13559322033898305,0.6762660833846571,0.15,0.3157894736842105,0.20338983050847456,0.8349275329490565
178,mpnet,40,0.175,0.3684210526315789,0.23728813559322032,0.8831222709548677,0.1,0.21052631578947367,0.13559322033898305,0.936194274014467,0.1,0.21052631578947367,0.13559322033898305,0.7865287248187672,0.15,0.3157894736842105,0.20338983050847456,0.8293058083844904
179,labase,40,0.05,0.10526315789473684,0.06779661016949153,0.8827200523879801,0.025,0.05263157894736842,0.03389830508474576,0.8342434778658645,0.05,0.10526315789473684,0.06779661016949153,0.8514459118047166,0.05,0.10526315789473684,0.06779661016949153,0.8745615752236012
180,all_mini,40,0.15,1.0,0.2608695652173913,1.0,0.15,1.0,0.2608695652173913,0.9825027130373427,0.15,1.0,0.2608695652173913,1.0,0.15,1.0,0.2608695652173913,0.9978134120168747
181,q_bv2,40,0.15,1.0,0.2608695652173913,0.9881466319165736,0.15,1.0,0.2608695652173913,0.9879945909374972,0.15,1.0,0.2608695652173913,0.9930783166417602,0.15,1.0,0.2608695652173913,0.9898506306491741
182,mpnet,40,0.125,0.8333333333333334,0.21739130434782608,0.8742552849425032,0.125,0.8333333333333334,0.21739130434782608,0.8313853473542928,0.05,0.3333333333333333,0.08695652173913045,0.7317460491501065,0.125,0.8333333333333334,0.21739130434782608,0.9917844475732811
183,labase,40,0.15,1.0,0.2608695652173913,0.978564316561125,0.15,1.0,0.2608695652173913,0.9789474155940234,0.15,1.0,0.2608695652173913,0.9608429799643077,0.15,1.0,0.2608695652173913,0.9740999244888616
184,all_mini,40,0.125,1.0,0.2222222222222222,1.0,0.125,1.0,0.2222222222222222,0.9975357538005232,0.125,1.0,0.2222222222222222,1.0,0.125,1.0,0.2222222222222222,0.9984800101291614
185,q_bv2,40,0.125,1.0,0.2222222222222222,0.9448495039406316,0.125,1.0,0.2222222222222222,0.9694230168611304,0.125,1.0,0.2222222222222222,0.9393451961355317,0.125,1.0,0.2222222222222222,0.98184832424553
186,mpnet,40,0.125,1.0,0.2222222222222222,1.0,0.125,1.0,0.2222222222222222,0.9565912771023177,0.125,1.0,0.2222222222222222,1.0,0.125,1.0,0.2222222222222222,1.0
187,labase,40,0.125,1.0,0.2222222222222222,1.0,0.125,1.0,0.2222222222222222,1.0,0.125,1.0,0.2222222222222222,1.0,0.125,1.0,0.2222222222222222,1.0
188,all_mini,40,0.05,0.06060606060606061,0.05479452054794521,1.0,0.05,0.06060606060606061,0.05479452054794521,0.8649354908122194,0.05,0.06060606060606061,0.05479452054794521,1.0,0.05,0.06060606060606061,0.05479452054794521,0.9989272611806573
189,q_bv2,40,0.05,0.06060606060606061,0.05479452054794521,0.7220031233641674,0.075,0.09090909090909091,0.08219178082191782,0.5005395406194241,0.075,0.09090909090909091,0.08219178082191782,0.6868752259857228,0.075,0.09090909090909091,0.08219178082191782,0.6979366128172408
190,mpnet,40,0.05,0.06060606060606061,0.05479452054794521,0.965010135936228,0.05,0.06060606060606061,0.05479452054794521,0.9386173621038917,0.05,0.06060606060606061,0.05479452054794521,0.8980036582842157,0.05,0.06060606060606061,0.05479452054794521,0.9311562972523875
191,labase,40,0.175,0.21212121212121213,0.1917808219178082,0.9592653644519927,0.1,0.12121212121212122,0.10958904109589042,0.8532265466081923,0.175,0.21212121212121213,0.1917808219178082,0.9391431453482241,0.175,0.21212121212121213,0.1917808219178082,0.9444101564037904
192,all_mini,40,0.225,1.0,0.36734693877551017,0.9908904642421624,0.15,0.6666666666666666,0.24489795918367346,0.9042735323146391,0.225,1.0,0.36734693877551017,0.9959548051864799,0.225,1.0,0.36734693877551017,0.9959548051864799
193,q_bv2,40,0.175,0.7777777777777778,0.2857142857142857,0.9206145541582691,0.2,0.8888888888888888,0.326530612244898,0.9075465441495439,0.175,0.7777777777777778,0.2857142857142857,0.9366356154066031,0.125,0.5555555555555556,0.20408163265306123,0.9276328086422547
194,mpnet,40,0.1,0.4444444444444444,0.163265306122449,0.9344056023471043,0.1,0.4444444444444444,0.163265306122449,1.0,0.125,0.5555555555555556,0.20408163265306123,0.9354608060246592,0.075,0.3333333333333333,0.12244897959183673,0.896262627156819
195,labase,40,0.125,0.5555555555555556,0.20408163265306123,0.9372541001271351,0.1,0.4444444444444444,0.163265306122449,1.0,0.125,0.5555555555555556,0.20408163265306123,0.9668342083190151,0.1,0.4444444444444444,0.163265306122449,1.0
196,all_mini,40,0.175,0.3684210526315789,0.23728813559322032,0.9887089794048913,0.2,0.42105263157894735,0.2711864406779661,0.9836867157453542,0.2,0.42105263157894735,0.2711864406779661,0.9680834233086322,0.175,0.3684210526315789,0.23728813559322032,0.9781073117034403
197,q_bv2,40,0.175,0.3684210526315789,0.23728813559322032,0.9371606486788066,0.15,0.3157894736842105,0.20338983050847456,0.9104391714203068,0.2,0.42105263157894735,0.2711864406779661,0.9421325222389609,0.125,0.2631578947368421,0.1694915254237288,0.9584246934511572
198,mpnet,40,0.325,0.6842105263157895,0.4406779661016949,0.9507256396705931,0.175,0.3684210526315789,0.23728813559322032,0.7640297429050791,0.275,0.5789473684210527,0.37288135593220345,0.9244185732336161,0.275,0.5789473684210527,0.37288135593220345,0.907450805282714
199,labase,40,0.275,0.5789473684210527,0.37288135593220345,0.9381193617636084,0.225,0.47368421052631576,0.30508474576271183,0.8809525412611456,0.275,0.5789473684210527,0.37288135593220345,0.9579214512957263,0.275,0.5789473684210527,0.37288135593220345,0.92607591792851
0,all_mini,40,0.025,0.5,0.047619047619047616,1.0,0.0,0.0,0,0,0.025,0.5,0.047619047619047616,1.0,0.025,0.5,0.047619047619047616,1.0
1,q_bv2,40,0.05,1.0,0.09523809523809523,0.7527425666302089,0.0,0.0,0,0,0.05,1.0,0.09523809523809523,0.7527425666302089,0.05,1.0,0.09523809523809523,0.7631539858737962
2,mpnet,40,0.025,0.5,0.047619047619047616,1.0,0.025,0.5,0.047619047619047616,0.3333333333333333,0.025,0.5,0.047619047619047616,1.0,0.025,0.5,0.047619047619047616,1.0
3,labase,40,0.025,0.5,0.047619047619047616,1.0,0.025,0.5,0.047619047619047616,1.0,0.025,0.5,0.047619047619047616,1.0,0.025,0.5,0.047619047619047616,1.0
4,all_mini,40,0.15,0.75,0.24999999999999997,0.9102850756612446,0.125,0.625,0.20833333333333334,0.8804925873605302,0.15,0.75,0.24999999999999997,0.9257235640559747,0.15,0.75,0.24999999999999997,0.9654794342410308
5,q_bv2,40,0.175,0.875,0.29166666666666663,1.0,0.175,0.875,0.29166666666666663,0.9950883841893562,0.175,0.875,0.29166666666666663,0.9850493696881293,0.175,0.875,0.29166666666666663,1.0
6,mpnet,40,0.175,0.875,0.29166666666666663,1.0,0.175,0.875,0.29166666666666663,1.0,0.175,0.875,0.29166666666666663,1.0,0.175,0.875,0.29166666666666663,1.0
7,labase,40,0.2,1.0,0.33333333333333337,1.0,0.2,1.0,0.33333333333333337,1.0,0.2,1.0,0.33333333333333337,0.9963488021549354,0.2,1.0,0.33333333333333337,0.9933222998814618
8,all_mini,40,0.175,0.875,0.29166666666666663,1.0,0.175,0.875,0.29166666666666663,0.9968175761774197,0.175,0.875,0.29166666666666663,1.0,0.175,0.875,0.29166666666666663,1.0
9,q_bv2,40,0.175,0.875,0.29166666666666663,0.9295487422577624,0.125,0.625,0.20833333333333334,0.919036409038779,0.175,0.875,0.29166666666666663,0.9569398442804434,0.125,0.625,0.20833333333333334,0.7463610383654424
10,mpnet,40,0.175,0.875,0.29166666666666663,0.9766325382721558,0.15,0.75,0.24999999999999997,0.9131579321131031,0.175,0.875,0.29166666666666663,0.8913724814289461,0.175,0.875,0.29166666666666663,0.9268313166249105
11,labase,40,0.15,0.75,0.24999999999999997,0.9031418216292086,0.2,1.0,0.33333333333333337,0.9101527316401994,0.15,0.75,0.24999999999999997,0.9696643615373284,0.125,0.625,0.20833333333333334,0.7838560936065465
12,all_mini,40,0.375,0.9375,0.5357142857142857,1.0,0.325,0.8125,0.46428571428571436,0.9507828717707635,0.375,0.9375,0.5357142857142857,0.9921010619365441,0.375,0.9375,0.5357142857142857,0.9991346699748198
13,q_bv2,40,0.325,0.8125,0.46428571428571436,0.9959980007347374,0.275,0.6875,0.3928571428571429,0.9578344045130837,0.325,0.8125,0.46428571428571436,0.9950465077555318,0.35,0.875,0.4999999999999999,0.9907777968995463
14,mpnet,40,0.4,1.0,0.5714285714285715,0.9912795700119481,0.0,0.0,0,0.2911278181786582,0.3,0.75,0.4285714285714285,0.9438883887109436,0.4,1.0,0.5714285714285715,0.9897916210713777
15,labase,40,0.375,0.9375,0.5357142857142857,0.9892444141662003,0.325,0.8125,0.46428571428571436,0.9718039545122825,0.35,0.875,0.4999999999999999,0.9982033905293466,0.375,0.9375,0.5357142857142857,0.9883425325617616
16,all_mini,40,0.125,1.0,0.2222222222222222,0.8954747642227694,0.05,0.4,0.0888888888888889,0.6892277568692874,0.125,1.0,0.2222222222222222,0.8886738087254957,0.125,1.0,0.2222222222222222,0.9055942383593585
17,q_bv2,40,0.125,1.0,0.2222222222222222,0.9033766943430263,0.05,0.4,0.0888888888888889,0.896390965998861,0.125,1.0,0.2222222222222222,0.9263262768759739,0.125,1.0,0.2222222222222222,0.942423582638006
18,mpnet,40,0.125,1.0,0.2222222222222222,0.9545782965364428,0.075,0.6,0.13333333333333333,0.8705734610023116,0.125,1.0,0.2222222222222222,0.9566968368724642,0.125,1.0,0.2222222222222222,0.9498739292847811
19,labase,40,0.125,1.0,0.2222222222222222,0.9355242458349738,0.1,0.8,0.1777777777777778,0.8245876154259542,0.125,1.0,0.2222222222222222,0.9387774667469753,0.125,1.0,0.2222222222222222,0.9426007987753698
20,all_mini,40,0.375,0.5172413793103449,0.4347826086956522,0.8845366619166434,0.075,0.10344827586206896,0.08695652173913043,0.3713627489050433,0.1,0.13793103448275862,0.11594202898550725,0.8435738222814348,0.35,0.4827586206896552,0.4057971014492754,0.8978252356189325
21,q_bv2,40,0.025,0.034482758620689655,0.028985507246376812,1.0,0.05,0.06896551724137931,0.057971014492753624,1.0,0.025,0.034482758620689655,0.028985507246376812,1.0,0.025,0.034482758620689655,0.028985507246376812,1.0
22,mpnet,40,0.15,0.20689655172413793,0.17391304347826086,0.7480383006078192,0.075,0.10344827586206896,0.08695652173913043,0.30852778198750236,0.025,0.034482758620689655,0.028985507246376812,0.4306765580733931,0.1,0.13793103448275862,0.11594202898550725,0.728801492101971
23,labase,40,0.075,0.10344827586206896,0.08695652173913043,0.8603443310417203,0.1,0.13793103448275862,0.11594202898550725,0.8104497390226771,0.075,0.10344827586206896,0.08695652173913043,0.7409026621337467,0.075,0.10344827586206896,0.08695652173913043,0.8826803184943108
24,all_mini,40,0.4,0.8888888888888888,0.5517241379310346,0.9910779354457694,0.275,0.6111111111111112,0.3793103448275862,0.9225626241463944,0.4,0.8888888888888888,0.5517241379310346,0.9868971765013774,0.4,0.8888888888888888,0.5517241379310346,0.9874524372532845
25,q_bv2,40,0.2,0.4444444444444444,0.2758620689655173,0.8444197706044679,0.15,0.3333333333333333,0.20689655172413793,0.6176858164432759,0.15,0.3333333333333333,0.20689655172413793,0.7728083168723741,0.225,0.5,0.3103448275862069,0.8666579823609429
26,mpnet,40,0.2,0.4444444444444444,0.2758620689655173,0.598648222380586,0.125,0.2777777777777778,0.1724137931034483,0.5560508537759946,0.3,0.6666666666666666,0.41379310344827586,0.9125114671786734,0.3,0.6666666666666666,0.41379310344827586,0.6869323956385489
27,labase,40,0.45,1.0,0.6206896551724138,0.9639556692964353,0.4,0.8888888888888888,0.5517241379310346,0.8782149054188478,0.425,0.9444444444444444,0.5862068965517241,0.9631446595898618,0.45,1.0,0.6206896551724138,0.9682412001388799
28,all_mini,40,0.525,0.9545454545454546,0.6774193548387099,0.9933435522437065,0.325,0.5909090909090909,0.41935483870967744,0.9931351514910827,0.325,0.5909090909090909,0.41935483870967744,0.99310558953765,0.525,0.9545454545454546,0.6774193548387099,0.9814376787123099
29,q_bv2,40,0.175,0.3181818181818182,0.22580645161290322,0.9109220179304919,0.05,0.09090909090909091,0.06451612903225806,0.3210325808651649,0.25,0.45454545454545453,0.3225806451612903,0.938848387852941,0.25,0.45454545454545453,0.3225806451612903,0.9109349007721207
30,mpnet,40,0.5,0.9090909090909091,0.6451612903225806,0.9937724428412902,0.0,0.0,0,0.2614074788444688,0.45,0.8181818181818182,0.5806451612903226,0.9543677287470451,0.525,0.9545454545454546,0.6774193548387099,0.9908938027375171
31,labase,40,0.475,0.8636363636363636,0.6129032258064516,0.9558497969819412,0.375,0.6818181818181818,0.48387096774193555,0.9244755671969641,0.4,0.7272727272727273,0.5161290322580645,0.9512996102789965,0.475,0.8636363636363636,0.6129032258064516,0.9634188967639428
32,all_mini,40,0.375,0.75,0.5,0.9493641231817769,0.425,0.85,0.5666666666666667,0.9438223713281659,0.3,0.6,0.4,0.9174247418052717,0.325,0.65,0.43333333333333335,0.9354381983654318
33,q_bv2,40,0.25,0.5,0.3333333333333333,0.8489740165245943,0.225,0.45,0.3,0.8838214447687635,0.125,0.25,0.16666666666666666,0.651109657672006,0.25,0.5,0.3333333333333333,0.8227245697727025
34,mpnet,40,0.325,0.65,0.43333333333333335,0.9290811902179829,0.4,0.8,0.5333333333333333,0.9842703864861425,0.2,0.4,0.26666666666666666,0.6243869273865507,0.15,0.3,0.2,0.7217143210517121
35,labase,40,0.3,0.6,0.4,0.8215523136920584,0.275,0.55,0.3666666666666667,0.8818752341454484,0.25,0.5,0.3333333333333333,0.8022353369775698,0.3,0.6,0.4,0.9089194992448145
36,all_mini,40,0.025,0.03225806451612903,0.028169014084507043,0.9183497146685337,0.0,0.0,0,0.3030923678633541,0.025,0.03225806451612903,0.028169014084507043,0.8882429767547132,0.025,0.03225806451612903,0.028169014084507043,0.8886531376377929
37,q_bv2,40,0.025,0.03225806451612903,0.028169014084507043,0.23981246656813146,0.0,0.0,0,0.20184908658209985,0.025,0.03225806451612903,0.028169014084507043,0.25,0.025,0.03225806451612903,0.028169014084507043,0.24241450321442432
38,mpnet,40,0.25,0.3225806451612903,0.28169014084507044,0.871125029158898,0.375,0.4838709677419355,0.4225352112676056,0.9372916897476252,0.175,0.22580645161290322,0.1971830985915493,0.8534857005694592,0.05,0.06451612903225806,0.056338028169014086,0.4381305089149816
39,labase,40,0.525,0.6774193548387096,0.5915492957746479,0.9930356158104432,0.075,0.0967741935483871,0.08450704225352113,0.7844801364718915,0.5,0.6451612903225806,0.5633802816901409,0.9935980011526869,0.525,0.6774193548387096,0.5915492957746479,0.9821787732386946
40,all_mini,40,0.55,0.9565217391304348,0.6984126984126985,0.9908515921876806,0.3,0.5217391304347826,0.38095238095238093,0.8356652523478765,0.325,0.5652173913043478,0.4126984126984127,0.9536420345469679,0.45,0.782608695652174,0.5714285714285714,0.9775143368623598
41,q_bv2,40,0.325,0.5652173913043478,0.4126984126984127,0.938112051571291,0.275,0.4782608695652174,0.34920634920634924,0.9399392718619113,0.2,0.34782608695652173,0.253968253968254,0.9808642748886734,0.3,0.5217391304347826,0.38095238095238093,0.9289594411496432
42,mpnet,40,0.25,0.43478260869565216,0.3174603174603175,0.9750023107756808,0.25,0.43478260869565216,0.3174603174603175,0.9643814673234012,0.25,0.43478260869565216,0.3174603174603175,0.9671096944419503,0.25,0.43478260869565216,0.3174603174603175,0.943437144364582
43,labase,40,0.45,0.782608695652174,0.5714285714285714,0.9812681151433847,0.45,0.782608695652174,0.5714285714285714,0.9701146786047727,0.45,0.782608695652174,0.5714285714285714,0.9758764896884213,0.45,0.782608695652174,0.5714285714285714,0.9913864812889788
44,all_mini,40,0.125,1.0,0.2222222222222222,0.9936991254417039,0.1,0.8,0.1777777777777778,0.9701608260082575,0.125,1.0,0.2222222222222222,0.9931231960358734,0.125,1.0,0.2222222222222222,0.9995946613433884
45,q_bv2,40,0.125,1.0,0.2222222222222222,0.9678155607030599,0.075,0.6,0.13333333333333333,0.8946746965709681,0.125,1.0,0.2222222222222222,0.9677484694467582,0.125,1.0,0.2222222222222222,0.9717228279196765
46,mpnet,40,0.125,1.0,0.2222222222222222,0.7980860626678857,0.125,1.0,0.2222222222222222,0.9646454241455549,0.075,0.6,0.13333333333333333,0.6632952717939782,0.125,1.0,0.2222222222222222,0.8521942634749841
47,labase,40,0.1,0.8,0.1777777777777778,0.7869294979771276,0.075,0.6,0.13333333333333333,0.741194518758635,0.1,0.8,0.1777777777777778,0.7667606353001087,0.1,0.8,0.1777777777777778,0.7869831415663873
48,all_mini,40,0.15,0.24,0.1846153846153846,1.0,0.15,0.24,0.1846153846153846,1.0,0.15,0.24,0.1846153846153846,0.8881166981353765,0.15,0.24,0.1846153846153846,1.0
